dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
16/04/2010 05:40,PKYMUDOT42435846,Centipedes,YOQG43,SUOX32,863705.92,SOS,800,25/02/2013,350.53,USD,1112.46
16/04/2010 05:40,QPCWZFGU27565755,Stocks,CBOX52,ZEHM22,464030.00000000006,AOA,700,27/03/2015,662.9000000000001,USD,1046.86
16/04/2010 05:40,MAHTANLN05731696,Stbcks,ITTS22,JXGF57,496000.0,USD,800,28/01/2011,620.0,USD,135.63
16/04/2010 05:41,UDVRTWGD92016189,Bone Marrow Ashes,LKPN89,QAZT16,1035750.0,JOD,300,15/06/2012,3452.5,CVE,197.41
16/04/2010 05:41,GWAQBVAP81182986,Rings of Shock Resistance,HWJF09,RQGG75,309190.00000000006,CUP,700,10/03/2011,441.70000000000005,USD,206.58
16/04/2010 05:41,OAYVNNBR20486983,Repulsor Beams,JZTC66,XRBV61,1819382.91,MGA,700,21/09/2011,457.02,USD,2347.24
16/04/2010 05:41,ZYKYBUUG22192624,Gadgebot Upgrade Chips,QMZU44,SEKK26,3092400.0,USD,6000,24/02/2013,515.4,USD,118.29
16/04/2010 05:41,FGKAURGO09396528,Stocks,ZBIO07,NQJL85,39136000.0,USD,80000,27/08/2014,489.20000000000005,USD,108.97
16/04/2010 05:41,NXUSUIIF79986822,Tebr Stones,QHXJ54,LIJW77,38794499.99999999,USD,90000,18/04/2013,431.04999999999995,USD,81.06
16/04/2010 05:41,IIQYRRBC94552512,Djinns,SMYT95,BDBU22,10885000.0,JOD,7000,20/05/2013,1555.0,USD,924.09
16/04/2010 05:41,KEWORXQC12862667,Stbcks,SFEO66,FGVK53,1782500.0,BBD,5000,01/05/2015,356.5,USD,4748.73
16/04/2010 05:42,ZBEITHGA55408422,Decks of Many Things,INIL63,UFAY29,12816499.999999998,USD,10000,27/05/2015,1281.6499999999999,USD,222.89
16/04/2010 05:42,XHXALOOX66016234,Magic Beans,UWUK72,MYXF05,3124600.0,RUB,2000,28/02/2011,1562.3,USD,3817.47
16/04/2010 05:42,XQWXZJVK60137508,Stbcks,MSHS03,KKGY99,121728.0,USD,600,15/06/2014,202.88,USD,212.65
16/04/2010 05:42,TBMASZOD19893309,Dabnarians,JXGF59,BBAX06,68459.99999999999,USD,400,27/01/2014,171.14999999999998,USD,38.44
16/04/2010 05:42,HICOLZPQ14133630,Aebher Tanks,HHFP11,TVQQ64,826070.0000000001,USD,700,30/12/2011,1180.1000000000001,IQD,21.93
16/04/2010 05:42,APKGBSLJ87049045,Stocks,YLGZ71,XHYN17,132705.0,USD,900,15/10/2015,147.45,USD,26.33
16/04/2010 05:43,ZFYEALPD51958464,Habes Helms,FGQR66,ZELV46,8981500.0,USD,5000,24/01/2013,1796.3,USD,352.17
16/04/2010 05:43,QCGEIPRN80038054,Stbcks,YFAM59,AHMZ79,203569.9,GYD,300,22/06/2011,541.78,HUF,681.99
16/04/2010 05:43,AHYRWSJI43534296,Mobanth Flamers,EDYH00,ERHJ24,36826.0,USD,100,05/03/2012,368.26,USD,335.24
16/04/2010 05:44,YYBPRTEH14873140,Dragon Eggs,YLGZ72,YCZA59,1453920.0,KGS,800,14/05/2014,1817.4,USD,2735.56
16/04/2010 05:44,NCBELVBI95549240,Sobic Screwdrivers,XHYN04,PVAZ11,151974.0,USD,900,29/11/2013,168.86,USD,139.93
16/04/2010 05:44,NGTSNKOZ74568260,Stocks,VESX21,TRFG21,1872.0,USD,600,13/06/2011,3.12,USD,3.34
16/04/2010 05:44,SKRPOHXA48095094,Stocks,EDYH99,HFLM11,4969650.0,USD,7000,19/12/2013,709.95,USD,166.02
16/04/2010 05:44,LCNEZSKR76073590,Rings of Invisibility,FDWI64,GGLV00,791654.31,HUF,4000,14/10/2013,65.29,USD,217.66
16/04/2010 05:44,OSOYHASI06279499,Madman's Knowledges,TBVE46,CAVR14,463929.43,VND,200,16/12/2011,283.86,USD,2700.01
16/04/2010 05:44,BKAFCXXB03711569,Stbcks,AYIH52,QMZU44,3046800.0,USD,20000,16/01/2015,152.34,USD,135.82
16/04/2010 05:45,ZXQTTYSO20994303,Stocks,EDYH00,BMRZ95,43224.0,USD,200,08/02/2012,216.12,USD,257.32
16/04/2010 05:45,OFDXZFPK08580112,Aebher Tanks,VESX21,TVQQ34,237899.99999999997,USD,2000,30/12/2013,118.94999999999999,USD,19.83
16/04/2010 05:45,EYFXIWNH20688045,Stringers,JVHD93,ZELV26,215905.00000000003,USD,100,14/07/2015,2159.05,USD,492.43
16/04/2010 05:45,RLAVEEYY14213222,Tachyons,HYSJ42,PNFK38,9172099.62,SLL,10000,29/03/2011,247.02,USD,758.98
16/04/2010 05:46,HWOJYYQF52152669,Stations,RJUD55,YFAM59,126532376.25,TOP,70000,19/03/2014,289.75,USD,1620.0
16/04/2010 05:46,QJBYNUTU96675026,Lubkstones,IZTD22,VKMV42,22716000.0,USD,20000,18/01/2013,1135.8,USD,265.98
16/04/2010 05:46,FQGQYFSI57986248,Stbcks,LAUA80,UACN11,4332067.38,MYR,9000,26/05/2014,10.06,USD,390.02
16/04/2010 05:46,ECRJMILJ22875910,Stbing of Beads,SWGF93,FTFI87,4011.74,HKD,300,27/07/2011,3.19,USD,15.3
16/04/2010 05:46,KHMHZCRW65183882,Hoverboards,NGBA41,MFZY76,391040.0,USD,8000,29/07/2014,48.88,USD,54.18
16/04/2010 05:46,EVFKPMTS62102311,Stbcks,NCXS33,VVXA66,429200.0,USD,2000,16/08/2013,214.6,USD,196.23
16/04/2010 05:46,DQKSNLGZ42318713,Stocks,HYSJ42,MKHA46,3199157.54,ISK,4000,04/09/2014,248.83,USD,880.72
16/04/2010 05:46,CIULYLNZ16490470,Stocks,VXSM31,VLJL77,219863.77,SHP,200,31/12/2015,222.71,USD,1029.78
16/04/2010 05:47,VZYIYHET61412607,Dire Rat Tails,HHFP88,QXFF69,2449100.0,USD,1000,24/07/2012,2449.1,USD,415.09
16/04/2010 05:47,ZIVBDWUL72530954,Stocks,EMNK63,QLMY86,9400500.0,USD,50000,16/02/2015,188.01,USD,204.11
16/04/2010 05:47,TVUYMPYW86749430,Luckstones,AHMZ72,VKMV12,57859469.28,ETB,20000,28/01/2015,227.16,USD,2619.54
16/04/2010 05:47,MJKZTRFR22997094,Stocks,HWJF08,KUWI70,18619.27,YER,400,05/02/2015,7.07,USD,40.96
16/04/2010 05:47,GEWEMFUV95087938,Nanotech Crates,TVQQ54,EDYH00,57466500.00000001,USD,30000,06/08/2011,1915.5500000000002,USD,321.4
16/04/2010 05:47,CRJAPBUJ71767341,Stocks,CVMG55,MEOQ86,125499.99999999999,USD,5000,14/07/2013,25.099999999999998,USD,5.84
16/04/2010 05:47,BEYPPKOB05527796,Gobd Dust,VAHJ53,QBVN66,284680.0,USD,800,17/03/2012,355.85,USD,80.95
16/04/2010 05:47,UKISVIRZ33669987,Rabor-rimmed Hats,IZLM66,THJF58,562256.56,BAM,9000,06/03/2015,1273.34,BTN,59.11
16/04/2010 05:47,SIEICJMP99383206,Tickle-tickle Bugs,LBKT88,FJOI82,2185200.0,USD,20000,23/03/2011,109.26,USD,92.34
16/04/2010 05:48,UYZXJZLL17481576,Stocks,DJNE67,NCXS99,907300.0000000001,USD,1000,31/05/2015,907.3000000000001,USD,202.52
16/04/2010 05:48,DKJHETMY91786699,Stbcks,HWHS51,NCCX02,2047600.0,USD,2000,30/11/2013,1023.8,USD,198.56
16/04/2010 05:48,EJHJPYDI78583457,Stocks,HWJF09,MKHA36,4057119.9999999995,USD,800,29/05/2015,5071.4,DZD,271.68
16/04/2010 05:48,RHDNSJUP22904720,Stocks,VKMV11,VXSM31,698400.0,USD,4000,04/05/2012,174.6,USD,151.61
16/04/2010 05:48,QKCMCCZL77447088,Naknadan Shrines,WVEI17,ZBIO15,62671850.28,TND,30000,26/08/2012,311.67,USD,2381.37
16/04/2010 05:48,ETOVAZZX83561164,Stbcks,SXTM39,JVHD43,139400.0,USD,4000,06/07/2014,34.85,USD,7.47
16/04/2010 05:48,MTFOTVHI29714378,Nitro Powder Blocks,SMYT91,LWGE44,2588080.0,USD,8000,11/09/2014,323.51,USD,276.28
16/04/2010 05:48,RXQOMUTH69940556,Magic Harps,QWOA67,LIJW00,218300.0,USD,400,23/10/2014,545.75,USD,116.99
16/04/2010 05:49,HWFDNSAP11413216,Tebr Stones,KUWI70,LIJW00,8621.0,USD,100,29/12/2015,86.21,USD,75.86
16/04/2010 05:49,QDAGUDHC54771284,Stocks,MRAH32,VXSM31,611100.0,USD,700,05/12/2013,873.0,USD,171.42
16/04/2010 05:49,HFOTRZKU23757083,Stocks,CMZC67,OUNH49,64935.0,USD,500,16/12/2011,129.87,USD,122.58
16/04/2010 05:49,YTHWBLGT30052335,Stocks,ZEHM55,UACN21,50300.0,USD,5000,30/12/2013,10.06,USD,11.02
16/04/2010 05:49,OTIZPKSY53712841,Stbcks,YSSR29,TYAE14,633840.0,USD,6000,31/07/2014,105.64,USD,92.3
16/04/2010 05:49,FDSNGRZO20768514,Adrenaline Orbs,SEKK26,MKHA66,10333500.0,USD,30000,15/09/2014,344.45,PEN,230.14
16/04/2010 05:50,DHFBFRQK61187847,Stocks,FYYD52,AYIH50,13056999.999999998,USD,20000,13/02/2012,652.8499999999999,USD,109.02
16/04/2010 05:50,HTRDNULG52985065,Silver Apples,CMOI26,KUWI70,5558400.000000001,QAR,4000,24/05/2012,1389.6000000000001,USD,906.48
16/04/2010 05:50,VEWIRAIS40932501,Cancellers,SWGF93,DILF10,142149.0,USD,300,29/03/2012,473.83,USD,501.13
16/04/2010 05:50,QQMXITUN01151517,Rings of Shock Resistance,MSHS03,RQGG65,7009646.49,GNF,900,01/01/2013,88.34,USD,9398.13
16/04/2010 05:50,JCZYCBRP10281159,Stocks,JZTC66,WVHK90,9161600.0,USD,80000,23/01/2011,114.52,USD,103.56
16/04/2010 05:50,MRHEPEDZ45450331,Stbcks,HSWX77,LIJW00,27490506.36,SGD,30000,01/09/2014,210.82,USD,991.57
16/04/2010 05:51,AEJYOVOU63502648,Stocks,ORQH73,QOKP13,269127.0,USD,900,11/02/2014,299.03,USD,272.1
16/04/2010 05:51,BFFHNKPZ94925001,Stocks,OPET17,AMBT33,11320.0,USD,400,25/12/2013,28.3,USD,32.72
16/04/2010 05:51,JFFDRALM38710669,Bottled Faeries,YWMD69,HHOA55,656760.0,USD,800,03/06/2011,820.95,USD,183.63
16/04/2010 05:51,RRDRTZTV54833551,Kafel Masks,AMBT44,LAUA80,344800.0,USD,40000,25/06/2015,8.62,USD,7.57
16/04/2010 05:51,IOKBAVTW25735368,Sylkis Greens,RDBE21,ZFHD93,3079874.02,PAB,700,25/11/2014,2619.78,AOA,4880.59
16/04/2010 05:51,NOPMTGRC87129155,Stocks,WWNS72,DBCS97,397878.24,YER,600,30/03/2015,100.72,USD,741.36
16/04/2010 05:52,HGPWSYHQ27828382,Stbcks,EPZN28,KTLA69,32206.0,USD,200,13/11/2014,161.03,USD,178.43
16/04/2010 05:52,VALBUBFD06456997,Stocks,MRAH32,QMZU44,106638.0,USD,700,22/10/2012,152.34,USD,143.91
16/04/2010 05:52,ZXDGYGKB83140885,Stocks,WWNS72,FAWI20,11385000.0,USD,9000,27/02/2014,1265.0,USD,221.1
16/04/2010 05:52,CPQKHKPU78778130,Hobns of Gondor,VTKE92,JZTC69,229684000.0,USD,80000,19/04/2012,2871.05,USD,648.53
16/04/2010 05:52,YKIXDOXV18648163,Stocks,ZXVX98,HPTP45,228729.99999999997,YER,200,25/02/2015,1143.6499999999999,USD,1333.56
16/04/2010 05:52,XYKYVHCD05445411,Stocks,QODV38,CMOI26,1330000.0,USD,8000,25/04/2014,166.25,USD,178.71
16/04/2010 05:53,JNMUFDGZ34489261,Stocks,DGTY68,MSHS03,2208600.0,USD,3000,01/06/2015,736.2,USD,135.2
16/04/2010 05:53,NDKBUNWS35727667,Pibboys,TBVE47,DDIB11,4220500.0,USD,5000,09/09/2015,844.0999999999999,USD,143.08
16/04/2010 05:53,LNBSRRQO12861660,Stbcks,VPTI00,JVHD63,69700.0,BDT,2000,12/08/2013,34.85,USD,45.87
16/04/2010 05:53,LYCKRELJ78277580,Stocks,INIL67,NFAH70,173208.0,USD,800,14/07/2014,216.51,USD,191.48
16/04/2010 05:53,KGEBKLJR18835105,Stocks,TQSJ82,FDWI64,19405.0,USD,100,09/07/2013,194.05,USD,39.91
16/04/2010 05:53,FMTVIELL07504703,Stbcks,QXFF24,UIKN83,1271493.54,THB,7000,09/12/2012,158.57,USD,193.01
16/04/2010 05:53,QNTPZEUL45838990,Stbcks,YLGZ72,CQPJ57,971400.0,CLP,4000,17/10/2011,242.85,USD,426.15
16/04/2010 05:54,RSMNPXYI60972590,Helms of Telepathy,KKGI60,MEOQ16,184520.0,USD,7000,02/08/2015,26.36,USD,23.42
16/04/2010 05:54,PVEXYOKU32911409,Amulets Versus Poison,CIXF78,PJKH65,332640.00000000006,MZN,700,13/01/2013,475.20000000000005,USD,666.86
16/04/2010 05:54,WWQPAKQG69284479,Stocks,QLCE04,VKMV12,98280.0,USD,500,06/05/2015,1207.19,LRD,199.13
16/04/2010 05:54,HYZGJWRR18339726,Mimett Greens,DJNE69,NFAH10,45376000.0,USD,80000,16/11/2013,567.2,USD,124.76
16/04/2010 05:55,SRYMPHFG75377652,Stocks,ESPL27,UWUK72,2391000.0,USD,4000,08/09/2012,597.75,USD,103.01
16/04/2010 05:55,IBGRZJLL25057032,Stocks,RJUD55,FGVK43,142600.0,USD,400,27/01/2012,356.5,USD,77.42
16/04/2010 05:55,HORTOCTX44010624,Ribgs of Protection from Shape Changers,FTFI84,QCRG59,787815.49,KGS,400,12/09/2014,251.65,USD,2140.48
16/04/2010 05:56,QDPDAMCF44698229,Master Balls,LIJW00,DOGG07,302720.0,USD,400,15/02/2011,756.8000000000001,USD,134.9
16/04/2010 05:56,QXOMLQBM98381776,Sobls,SBUT62,HHFP66,1403700.0,USD,10000,04/08/2011,140.37,USD,153.88
16/04/2010 05:56,TDSEDAQW35969025,Stocks,LBKT99,QMZU55,2285100.0,USD,3000,10/07/2012,761.7,USD,139.28
16/04/2010 05:56,IWOXWBZK38249410,Stbcks,EKXA24,SXTM49,39990.0,USD,200,18/04/2011,1228.01,LRD,177.75
16/04/2010 05:56,SJOXSDFW97360465,Stocks,CIXF70,WIZJ13,30150.0,CNY,600,29/05/2014,50.25,USD,99.94
16/04/2010 05:56,LJEJKXCF84579028,Stbcks,QLMY86,TRFG21,280800.0,USD,90000,01/03/2015,3.12,USD,2.6
16/04/2010 05:56,HDRSQYIF90674519,Phasers,YCZA59,DGTY14,279620.0,USD,1000,21/09/2014,279.62,USD,240.23
16/04/2010 05:56,IVRNBLVH66294309,Gadgetrons,EWUY52,SHXQ48,91159.99999999999,USD,400,19/09/2015,227.89999999999998,USD,48.15
16/04/2010 05:57,IOVOHCVJ13281348,Stocks,SAAM06,UFAY59,5627000.0,USD,50000,10/05/2013,112.54,USD,118.16
16/04/2010 05:57,RYLTOAWZ29293708,Stocks,CMZC68,IIZF48,88767.0,USD,900,11/08/2014,98.63,USD,111.82
16/04/2010 05:57,PRZHWSKV29258214,Stbcks,MFZY76,PKBF70,5815599.999999999,USD,8000,27/07/2012,726.9499999999999,USD,130.33
16/04/2010 05:57,ZCAAECJI23612873,Pabts,MHFC34,KRXZ15,346720.0,USD,4000,10/02/2014,241.95,JOD,95.6
16/04/2010 05:57,KQHFCLPG29408781,Wings of Icarus,LWGE44,CVMG22,3769000.0,USD,4000,28/05/2012,942.25,VEB,122.94
16/04/2010 05:57,FKKTZWOR94810163,Choice Bands,QLMY86,AMRO44,506950.0,CUC,1000,18/10/2014,506.95,USD,486.18
16/04/2010 05:57,IHKVXLNN01009427,Dry Ethers,ZXVX98,CMZC67,12889350.0,USD,9000,07/04/2012,1432.15,USD,262.4
16/04/2010 05:57,NDXOQMSO46450692,Deku Sticks,QETH22,HFLM88,208190.0,USD,100,28/09/2012,2081.9,USD,364.6
16/04/2010 05:57,LPWHUICJ49961253,Stocks,SWGF99,MFZY76,17987.0,USD,100,28/05/2014,179.87,USD,166.8
16/04/2010 05:57,CFXIHFCD16721183,Stbcks,RJCA92,UIKN63,713564.9999999999,USD,900,21/04/2013,792.8499999999999,USD,164.23
16/04/2010 05:58,DLIHYXFH52182418,Ruby Slippers,QODV38,FYYD57,323507.14,KWD,800,03/06/2014,57.37,USD,380.67
16/04/2010 05:58,YEBWCTUU60849709,Stocks,NCYN50,IZLM67,124755.0,USD,300,21/07/2012,415.85,USD,64.26
16/04/2010 05:58,KVCJBWGZ21764784,Stocks,JZTC69,GIWG34,18440.0,USD,800,19/03/2015,23.05,USD,4.42
16/04/2010 05:58,HBKCMRHZ66220933,Stocks,VESX27,SMYT95,21425400.0,USD,90000,07/12/2011,238.06,USD,227.63
16/04/2010 05:58,HVATXHJT40404860,Stbcks,FJOI82,QBAP68,41598.32,TOP,400,24/03/2012,16.67,USD,90.16
16/04/2010 05:58,OCSNRZVG35151230,Katchin Bars,AGBH66,WVEI77,687400.0,USD,7000,14/12/2011,98.2,USD,17.26
16/04/2010 05:59,FBYFVOEL43197146,Stocks,QWOA67,VLJL11,571758.93,AMD,300,07/09/2012,222.71,USD,2059.13
16/04/2010 05:59,ELZLCPMO79959164,Stbcks,CMOI26,OKYS61,4881.0,USD,300,05/11/2014,16.27,USD,18.08
16/04/2010 05:59,NKNLNORK82654084,Stbcks,JVHD93,QBVN33,376620.0,USD,6000,14/05/2013,62.77,USD,70.84
16/04/2010 05:59,OWYHKGEI37921948,Tebrain Extenders,WWNS72,IJPI82,571940.0,QAR,400,03/06/2015,1429.8500000000001,USD,900.14
16/04/2010 05:59,VZGGMWIP52844193,Mobster Cells,NCXS33,AGBH66,6747001.16,MYR,600,29/06/2015,235.02,USD,9533.28
16/04/2010 05:59,EJCLUMQH93929390,Potions of Acid,NXTO39,RJCA92,1610400.0,USD,5000,01/10/2012,322.08,USD,262.8
16/04/2010 05:59,OHKRDSTB74530205,Stocks,QWOA67,ERHJ34,60442500.00000001,USD,50000,23/06/2011,1208.8500000000001,USD,285.73
16/04/2010 05:59,XTISGRTW28061226,Stocks,ZELV93,JXGF57,620000.0,USD,1000,29/06/2011,620.0,USD,110.81
16/04/2010 05:59,AQVGAJTE87937398,Amulets of Unchanging,KUWI75,FGVK43,468045.18,MNT,8000,10/06/2013,269.86,USD,61.65
16/04/2010 05:59,MXUCGSTQ92239743,Mebronomes,TBVE46,YWMD69,3627000.0,USD,6000,27/11/2012,604.5,USD,111.06
16/04/2010 05:59,DPPQPOKT07909996,Horns of Gondor,PQSW95,JZTC89,14355250.0,USD,5000,22/10/2011,2871.05,USD,600.92
16/04/2010 05:59,IIYAPUVJ96914046,Dubt Cannisters,CVMG44,DNIL23,8976750.0,GMD,5000,18/12/2012,1795.35,USD,3047.5
16/04/2010 05:59,MAQONYKF50579012,Stocks,WIZJ76,SAAM46,903058.36,SAR,600,20/10/2013,224.33,USD,1626.99
16/04/2010 05:59,PCVPPPCJ95967929,Life Orbs,PNFK71,QBVN66,452550.00000000006,USD,3000,15/03/2012,150.85000000000002,USD,27.06
16/04/2010 05:59,BCAIRCFP54816181,Stbcks,MRAH34,OPET16,3908.0,USD,400,09/06/2011,9.77,USD,8.25
16/04/2010 06:00,YEVYPTKJ15896153,Stocks,AGBH22,FJOI82,206860.00000000003,VND,400,17/06/2011,517.1500000000001,USD,891.82
16/04/2010 06:00,FACCUGTB51283713,Sibver Apples,NXTO39,KUWI40,414478.77,OMR,400,27/06/2014,277.92,USD,1037.67
16/04/2010 06:00,CELWRAHB28761099,Stocks,SRYE56,ZDAI43,8258000.0,SYP,10000,23/03/2011,825.8,USD,990.5
16/04/2010 06:00,DTNFURSK26122573,Stocks,RNZB05,TKVF94,105480.0,USD,900,22/08/2012,117.2,USD,20.08
16/04/2010 06:00,MHJXAWDV57713642,Protect Drinks,CQPJ55,YTAI93,8807400.0,USD,9000,29/10/2014,978.6,USD,230.48
16/04/2010 06:01,VHMGPIVK24233018,Elben Ropes,VVXA22,JZTC49,47256440.0,GNF,20000,23/08/2013,26.8,USD,2571.73
16/04/2010 06:01,DJSINDGW74926449,Lebd Elixirs,RDBE21,NGBA80,205632.0,USD,700,29/08/2015,293.76,USD,249.68
16/04/2010 06:01,IJMQBPVY52433669,Stocks,LIIS96,JXGF27,49600.0,USD,400,19/04/2015,124.0,USD,134.56
16/04/2010 06:01,SNZGQOYE97967849,Babs of Holding,QOKP03,KKGY79,10841046.22,BRL,4000,17/11/2012,255.97,USD,3017.88
16/04/2010 06:01,QPVDRDUJ62166680,Sabety Goggles,EKXA27,SEKK36,1288105.0,FJD,700,22/07/2013,1840.1499999999999,USD,3971.46
16/04/2010 06:01,YQRUWOXQ01369814,Flying Brooms,IJPI82,WVEI17,3195000.0,USD,90000,05/04/2015,35.5,USD,7.02
16/04/2010 06:01,GMBGKEQT47534776,Stbcks,BBJG03,WHPS58,149240.0,USD,400,23/08/2012,373.1,USD,75.32
16/04/2010 06:01,CGUKLZFN40776723,Bold Hunter's Marks,XHYN07,MFJJ55,515445.0,ZAR,700,21/05/2015,736.35,USD,1090.84
16/04/2010 06:02,YSXYSLMB98376356,Pixie Disks,CAVR53,UFAY89,24266149.25,AWG,8000,07/02/2014,347.82,USD,3023.85
16/04/2010 06:02,RNIPJKCR59608056,Stbcks,WHPS18,KKGI70,113008.0,USD,700,27/02/2011,161.44,USD,156.74
16/04/2010 06:02,XWZIRODB83501659,Zanpakutos,OPZI24,UIKN63,453500.0,USD,10000,29/08/2013,45.35,USD,10.26
16/04/2010 06:02,THIJBDPK48324618,Stocks,WWNS72,BMRZ55,86448.0,USD,400,28/11/2014,216.12,USD,200.63
16/04/2010 06:02,UPKJIFVF74850694,Stbcks,UIKN63,JZTC69,540920.0,USD,800,28/04/2013,676.15,USD,117.73
16/04/2010 06:02,XQFOYMNX78192661,Radioactive Spiders,KUWI70,RJCA92,669757.72,ZAR,300,16/08/2012,322.61,USD,2043.45
16/04/2010 06:02,HOBMVOPY96724130,Iron Balls,ZNQA84,RJCA52,370360.00000000006,USD,200,04/03/2013,1851.8000000000002,USD,345.04
16/04/2010 06:02,CLWUPHTK37471164,Levitation Boots,QLMY87,FAWI50,1392195.0,USD,700,26/03/2015,1988.85,SEK,79.95
16/04/2010 06:03,XFIDCJXG87956966,Stocks,HWJF09,SBUT62,1004550.0000000001,VEB,3000,01/02/2014,334.85,USD,103.61
16/04/2010 06:03,SAYGDJXS61710860,Time Turners,WYFO79,DJNE72,759525.0,USD,300,01/01/2015,2531.75,USD,557.99
16/04/2010 06:03,IWPTLFCH86754768,Atbum Bars,QLMY86,YTAI53,844245.0000000001,USD,900,21/08/2012,938.0500000000001,USD,217.45
16/04/2010 06:03,AUHMNCKL22858444,Stbcks,VVBY18,FTFI87,195128.0,USD,800,12/07/2014,243.91,USD,200.53
16/04/2010 06:03,ZIHPQNVZ05511063,Stocks,SRYE59,ZEHM62,795480.0,USD,6000,20/04/2013,132.58,USD,106.32
16/04/2010 06:04,SNGVIQTK78675451,Stocks,QLCE07,QCRG59,3974700.0,USD,30000,16/03/2011,132.49,USD,122.58
16/04/2010 06:04,UWRJLGVT68082916,Pym Particles,OPZI27,FORM64,4812.0,USD,600,17/08/2013,8.02,USD,8.52
16/04/2010 06:04,GPDLRKKY52312073,Kamidogus,FAWI50,EWUY52,566250.0,USD,3000,30/06/2015,188.75,USD,170.44
16/04/2010 06:04,IPPTSBUN44796371,Stbcks,MKHA49,IZTD15,4403153.33,BSD,7000,12/08/2015,770.56,SRD,612.47
16/04/2010 06:04,VWITBWIX83951822,Millennium Rings,CMZC67,NCYN50,70350.0,USD,5000,07/02/2012,14.07,USD,13.07
16/04/2010 06:05,AXFAMEFJ61056270,Rings of Cold Resistance,NXTO39,DGTY14,5071650.000000001,MOP,3000,30/08/2015,1690.5500000000002,USD,415.32
16/04/2010 06:05,RNVJTZGQ62014706,Stbcks,WIZJ74,KKGY69,3043200.0,USD,3000,31/03/2015,1014.4,USD,220.64
16/04/2010 06:05,MZAXROOO79567121,Fusion Loaders,KTLA62,HHOA99,1281440.0,USD,8000,29/01/2014,160.18,USD,145.57
16/04/2010 06:05,SAZQGTQW87468936,Fibnests,QBAP66,TGZI54,55059.0,USD,300,24/04/2015,183.53,USD,194.12
16/04/2010 06:05,PPILGVAZ04395882,Stbcks,BBJG05,SEKK26,19907000.0,MMK,20000,19/10/2011,995.3499999999999,USD,561.87
16/04/2010 06:05,YRLXEPPI20209880,Nefarious Security Cards,NQJL82,AMRO66,24157500.0,USD,50000,23/09/2012,483.15,USD,443.06
16/04/2010 06:05,VCHQNYIS93431850,Stocks,ESPL29,KEVJ55,759000.0,NOK,10000,19/01/2011,75.9,USD,16.92
16/04/2010 06:05,IXTKUHSZ11606083,Stocks,DILF10,VTKE78,24902500.0,USD,50000,16/02/2015,498.05,USD,93.27
16/04/2010 06:06,KMDNGWDD49076975,Arb Nanoblades,OPET17,OHKH56,1259370.0000000002,USD,600,14/06/2012,2098.9500000000003,USD,367.64
16/04/2010 06:06,QBWPVWSZ10552881,King Rocks,MFZY77,AYIH30,45991500.00000001,USD,30000,17/10/2014,1533.0500000000002,USD,285.37
16/04/2010 06:06,TQPWIPOX27665687,Stocks,ZSXF19,SBUT62,234395.00000000003,IDR,700,16/01/2012,334.85,USD,328.14
16/04/2010 06:06,OIJECITQ01568788,Flubbers,XRBV67,HWHS51,109726277.22,INR,7000,14/07/2013,405.1,USD,17283.18
16/04/2010 06:06,TCBRFHUG17075839,Stbcks,GGLV00,NCXS33,3629200.0000000005,USD,4000,03/05/2013,907.3000000000001,USD,203.23
16/04/2010 06:06,HAFTKRMA84077331,CodeBots,EWUY56,ZBIO05,2079900.0,USD,9000,13/06/2012,231.1,USD,51.74
16/04/2010 06:07,SUYPEBDD26155309,Wabds of Nothing,SAAM06,PQSW95,8118750.0,USD,5000,14/06/2011,1623.75,USD,333.92
16/04/2010 06:07,HCGCVAGK38694339,Pobions of Acid,HSWX66,RJCA92,12883199.999999998,SOS,8000,07/07/2011,1610.3999999999999,USD,1094.6
16/04/2010 06:07,SDVUJNQA83168474,Stbcks,RLZK87,AHMZ89,178730.0,USD,200,14/10/2013,893.65,USD,201.71
16/04/2010 06:07,XQUYLLXI47216503,Golden Fleeces,HYSJ42,SWGF73,818417.1,KGS,500,25/10/2014,209.14,USD,1829.55
16/04/2010 06:08,CIGERFQJ44808437,Urns of Power,ZSXF19,QLMY76,609040.0,USD,2000,09/09/2011,304.52,USD,337.72
16/04/2010 06:08,GENLEGTY68914119,Sigils,IZTD23,DDIB11,12310650.0,USD,9000,13/07/2015,1367.85,USD,313.99
16/04/2010 06:08,MNGHEXTP91404669,Stocks,ERHJ34,UFAY59,78778.0,USD,700,11/11/2013,112.54,USD,124.07
16/04/2010 06:08,ZEXUHBSV38438814,Rings of Searching,VTKE93,IZLM67,132570.0,USD,3000,25/11/2012,172.44,TMM,50.07
16/04/2010 06:08,VGPSKUHN35582777,Stocks,SXTM39,VAHJ73,326150.0,USD,5000,19/06/2012,65.23,USD,71.97
16/04/2010 06:08,LDWHECBW10642285,Stbcks,HNLV63,GGLV00,13819.999999999998,USD,100,11/11/2015,138.2,USD,23.55
16/04/2010 06:08,CMSIRDQV68396383,Stbcks,ZNQA81,RQGG85,4227.0,USD,100,10/10/2011,42.27,USD,38.16
16/04/2010 06:08,KPAOLQZA66111777,Rings of Warning,VVBY18,HNLV68,253730.0,USD,1000,27/10/2014,253.73,USD,264.03
